"","cell_ontology_class","Aff4","Arid1a","Arid4a","Arid4b","Arid5b","Atf3","Atf4","Baz2b","Bclaf1","Carhsp1","Cdc5l","Cebpb","Cebpd","Cebpg","Cnbp","Creb3","Csde1","Csrnp1","Ctcf","Cux1","Egr1","Elf1","Ets1","Ets2","Fos","Fosb","Fosl2","Foxn3","Foxo1","Foxp1","Gatad1","Gatad2a","Gpbp1","Gtf2i","Hbp1","Hif1a","Hmgb1","Hmgb2","Id2","Id3","Irf1","Irf3","Irf8","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf6","Klf9","Litaf","Lrrfip1","Maf1","Max","Mbd3","Mef2a","Mef2c","Mier1","Mta2","Mxd4","Myc","Mysm1","Ncor1","Nfe2l2","Nfia","Nfib","Nfic","Nfix","Nme2","Nr3c1","Nr4a1","Pbrm1","Phb","Pias1","Preb","Pura","Purb","Rbck1","Rela","Smarce1","Son","Sox4","Sp100","Sp3","Ssrp1","Stat3","Stat6","Sub1","Tax1bp1","Tcf25","Tcf4","Tcf7l2","Tgif1","Tmf1","Trp53","Tsc22d1","Tsc22d3","Tsc22d4","Ubtf","Vezf1","Xbp1","Ybx1","Zbtb20","Zbtb7a","Zfp148","Zfp207","Zfp36l1","Zfp36l2","Zfp706","Zmiz1"
"37","large intestine goblet cell",0.104991201032768,0.111344180497959,0.155366161242622,0.123685816229122,0.0757911861413076,0.20990469616616,0.186490471048606,0.13036312481811,0.138060628077144,0.247226452590738,0.158067971902762,0.0725574591203342,0.0682534025216732,0.149503456655747,0.12330537011886,0.213038773891406,0.129060644715146,0.107872992382908,0.133680943556835,0.140969585048719,0.154941846664738,0.169839300245562,0.00640566004358314,0.216836664851507,0.169291173254616,0.190313774591187,0.134962878889737,0.0964178921382803,0.0988143699178897,0.195589086536663,0.166755914137465,0.139136030120831,0.13745136622476,0.0895770180846013,0.163011120475384,0.096006238066677,0.123111536562745,0.15238904510465,0.0840038796711946,0.0799080124859492,0.151937656010716,0.197548279961511,0.154479286716388,0.166767941316521,0.143147234242261,0.153181674339832,0.200747209569135,0.133517063004418,0.116202220364413,0.215642660683314,0.231212439519423,0.158793471098592,0.13490308194866,0.163195708627071,0.153646120175739,0.142604358341381,0.138851024877184,0.116451456182203,0.0576671301735731,0.00228522178368848,0.131431710831228,0.132425623111057,0.212183904768883,0.12324683395171,0.105572042880838,0.14332183191298,0.137711129902336,0.141203897911632,0.11535452496355,0.0912046027080042,0.0937915566387141,0.147619696626923,0.0679248831945297,0.187720637373113,0.125554010846329,0.18479603313322,0.0980772523481229,0.263835427568202,0.125494585159856,0.163042283916784,0.189899103292469,0.124903573035201,0.147269497429418,0.128782787695952,0.0705426525280204,0.0122643392122994,0.111620971394622,0.122047276535227,0.102536962876136,0.0943476622043002,0.135316071213045,0.168785437888534,0.144713807922905,0.052139382337111,0.212938928118506,0.167184678610754,0.210059043632208,0.14238762968946,0.198107102158232,0.0948347682020866,0.106240113084897,0.142842628058626,0.127995947833222,0.195328177591,0.140758438642372,0.0231167117910889,0.198825002559574,0.158914297162728,0.146317432530286,0.115161611273615,0.118477261349684,0.149157168890142,0.103334844806329
"38","leukocyte",0.0705978535105218,0.104922848856954,0.155146326089623,0.0734586745158264,0.0454056629026359,0.0988959514200765,0.0918348168293423,0.083855239677655,0.0865720777784205,0.0766224729734412,0.110636845038729,0.174015984794933,0.0868129717320925,0.147881034590969,0.12017808324481,0.0946084489016204,0.115128672450815,0.108572399986296,0.0975224181354324,0.102065970337292,0.0756417460725809,0.109818920964401,0.0783312762943696,0.107861339439194,0.130815048259169,0.0719239908055919,0.136078069187223,0.102878225867307,0.0579286358517822,0.112875226641287,0.0755053954916136,0.109708439302951,0.0997330997639928,0.0476216673349367,0.117074920896549,0.0973804549845418,0.115302624344102,0.128646450566572,0.126013377256967,0.0796134288408621,0.113077958291677,0.098637306332834,0.179041402108502,0.0928377986107749,0.139534801037606,0.11812003190299,0.0887956888162735,0.136999613059144,0.168502444989128,0.12936982363853,0.0741695404590051,0.155000387316621,0.0596385200497245,0.152133521640054,0.141729572117328,0.126703418675601,0.109193595085542,0.0801178410327087,0.168668632399927,0.200104336880424,0.116758917641097,0.0975408381415588,0.104154928060733,0.0539302541745418,0.0953337774126255,0.106923396601854,0.148841494556974,0.0406189949167751,0.00569401834127454,0.103997811749945,0.0258786164754383,0.112068914089717,0.144408303059378,0.0973100233413221,0.0996148935127232,0.09304349289034,0.145906164575459,0.0919341087627065,0.0720718957049799,0.0866782306479992,0.129707013471845,0.118012846133126,0.0977426626445588,0.120241907843293,0.0158455898881616,0.188818593255347,0.114992792104313,0.0944546695876589,0.113250040691295,0.180962425800174,0.128773751716097,0.104619330338628,0.0955410945711763,0.103433927739187,0.0817949141975006,0.122895292919792,0.111608950863452,0.122971290833109,0.0220973767148372,0.218847599735992,0.122075006604547,0.0886613278923205,0.0758570305056228,0.10701495992445,0.133816433605467,0.0299783518051493,0.101268485513215,0.0791007759666978,0.102444129008219,0.15299243101499,0.178225211594142,0.109948369595167,0.0994695561777407
"39","luminal epithelial cell of mammary gland",0.155307597755381,0.101726816001374,0.0772820732522815,0.142004082716535,0.109268540227991,0.105245019440266,0.175335883665416,0.0952073366127211,0.126636938160241,0.126799618591274,0.110078237222692,0.173049187622326,0.157640896455051,0.192671042724342,0.147683300908797,0.145532977870333,0.151879985277067,0.170682680527056,0.117120217673739,0.0977062003207712,0.0740922029568431,0.150252195529606,0.129244548879464,0.265539824863706,0.081923241745761,0.0867907769666153,0.122865943509926,0.116435234165838,0.122811574580358,0.101605872637484,0.161497473169834,0.178800826788379,0.145819060645998,0.0737806923551369,0.114305256933566,0.121390805900794,0.137152918358113,0.133891831287945,0.0973209272628581,0.0430513303724846,0.0664308770925752,0.0992827199161493,0.0154964423082591,0.114735992687982,0.14603293897489,0.152295836143981,0.250211953511502,0.16275097913198,0.0184481053310798,0.0913113353075519,0.0962841644027088,0.178692131817699,0.0662147263441741,0.207335350153272,0.165026394677984,0.0898676738196831,0.139945928633655,0.126963522164187,0.0645738092812501,0.00316303599839301,0.157635175677187,0.141291285637376,0.0717586188216068,0.225792310575144,0.13770812850536,0.123345877533105,0.124760436186182,0.156616140570465,0.194601931919985,0.106374308269365,0.120905398022821,0.163116627935584,0.066919053422023,0.0685415053348924,0.140360414756441,0.162106027920911,0.125834234225964,0.118687368668125,0.0787270837478362,0.149047879834235,0.123951312422835,0.193678378514691,0.204455311446153,0.132506226187105,0.201543435295916,0.00938115672255016,0.0745365737438843,0.144752554627019,0.197352465782509,0.137259342351251,0.158352764870501,0.13762305343869,0.155278349587853,0.0624774467628156,0.20446435821194,0.317756797487543,0.135704681769675,0.169240928383007,0.107656268671739,0.0293456873510449,0.105750337908845,0.134126298243527,0.110206625364248,0.151539438826011,0.134607307135138,0.0769904007012401,0.159770071739593,0.116145831980504,0.140530074284874,0.125158650053051,0.0849259074467734,0.155098247498513,0.149135551290949
"40","lung neuroendocrine cell",0.130734426523276,0.159938492267341,0.179754224808183,0.171054156834108,0,0.283914569872836,0.0415251920829029,0.225336151542349,0.264223824398922,0,0.136858404764223,0.155011201113444,0.130814884870167,0,0.164176158974956,0.203928197245853,0.181953761803962,0,0,0.292900900799286,0.244068277323022,0.0487107373385598,0.0971329198194919,0.174532860555644,0.189326588170994,0.0683635310529164,0,0,0.205708866157888,0.28039960831861,0.274161994468448,0,0.170796847360933,0.251496349380488,0,0.149092748414313,0.148552668086618,0.208005057501236,0.264809554037956,0,0.217003381218598,0.472753737342489,0,0.189877831285693,0.219588971518327,0.18976865950089,0.199010112590862,0.195189765714097,0,0.152042270795783,0,0.202798579675578,0.193694751979499,0.0858981687194514,0,0.32301798093977,0.285237799195088,0.172860827842598,0.121473155406409,0,0.130214218604671,0.299306875070835,0,0,0.345083827867693,0.176527883636824,0.205162957544548,0.0363867678649935,0,0,0,0.0744089865355717,0,0.221667292804763,0.275076332261562,0.109255452660016,0.175536003224002,0,0.183693850647746,0.11404626328059,0,0.175331792966734,0.124989254037429,0.177871997971813,0.129652093006596,0.0258986029026992,0.250100855225272,0.281881576821929,0.104861336997357,0,0.179795590100092,0.151853514013287,0.232024131821484,0.125505410015162,0,0.180479564673972,0.279443105952056,0.163159915077636,0.125988426733661,0,0.158601596250217,0.173548389883532,0.152077376920796,0.230984875045417,0.148476013045693,0.146602223912152,0.282969733375922,0.167455326095814,0.0708652961339259,0,0.100378305850751,0.221758854379,0.0511273806313567
"41","macrophage",0.0694242677465808,0.109402821323571,0.134044547886182,0.0788010616492546,0.0337833250052855,0.105516664389887,0.0933460770158677,0.093564450503372,0.0712704351971983,0.0513247141652907,0.102706599810759,0.127757734869406,0.0818372623346239,0.130744285205954,0.115125514015165,0.096694925699046,0.101648355575806,0.0873735006537433,0.0992727667426007,0.079041580297284,0.074962829796049,0.10166283978008,0.0324372697351693,0.0641566486046079,0.098650935204287,0.0951179171039162,0.111075334779962,0.112446210857313,0.0461776142732802,0.109850505084537,0.0693689909338775,0.0824828440553804,0.0950883143725187,0.0389321966413557,0.0881169246291882,0.0820253689696085,0.103777519544251,0.0923180413932875,0.152356228336535,0.032136052474738,0.0848093213407711,0.0771748529329755,0.173091120356902,0.0789888982041418,0.127603723416674,0.118931418387893,0.0737095114203906,0.118734250957587,0.0945194078553526,0.0890318339308101,0.0980395426793634,0.145822888983483,0.0387310334149439,0.148355297977006,0.150603542955794,0.079196722073306,0.089800193553147,0.0650978097522021,0.146471990508698,0.150401689594478,0.108142161896961,0.0867890133393204,0.0658234968273168,0.0583256199370498,0.0823480493848807,0.0954531319116239,0.12444868263782,0.0308017797247449,0.00633431680702684,0.0759630080244413,0.0418756766144229,0.132231874500453,0.111274902181323,0.0941279138111719,0.0859093487526795,0.0787646032301381,0.11507165357447,0.0812060219105611,0.0739437627645594,0.0791208395350752,0.1176040476595,0.116557387723517,0.0976602044709435,0.119414300707552,0.00967112769387018,0.122339383631473,0.0718922838041516,0.0660706325376141,0.114610456269106,0.128745587201881,0.14784541024839,0.0961810852006972,0.0882941112713145,0.102168024642767,0.0554010596043377,0.0991963865852658,0.101993798258894,0.0896043251049614,0.0236388436256094,0.151019956764415,0.0937443883953346,0.0603451859374229,0.0613824288819831,0.108621883713435,0.132098716249334,0.0289714789468084,0.104323958676916,0.0529729732241472,0.0944063383583882,0.105876545742913,0.139791945282853,0.0957727592127441,0.114637716123395
"42","mesenchymal cell",0.164440079178554,0.102301866735985,0.128594746913892,0.142047816325142,0.212133075769716,0.227066305583437,0.203789593434166,0.12318948805526,0.13539142899563,0.170706741612779,0.121959796870438,0.19179748799358,0.26448409585962,0.105494764400874,0.128196998531434,0.185495161809277,0.144827648862197,0.272069507485924,0.129252258519443,0.119078947109685,0.207313056777422,0.161848216589651,0.104597661108569,0.147470582806656,0.193852638284053,0.270989234743065,0.272140245867199,0.146191806413504,0.137572135125783,0.106696823575277,0.154309277587131,0.119640423502347,0.135700058612062,0.091768191844708,0.154070931239558,0.141858529594445,0.130446654018863,0.112493878306807,0.104492408942304,0.259275740549953,0.294773688985719,0.110970613140275,0.215698427073833,0.172651762937662,0.183271418348109,0.151712372845172,0.132418112038743,0.120488064470859,0.18559231156956,0.178381238621912,0.249886143575192,0.111232103062693,0.218417066128505,0.20728053677548,0.0727327827327839,0.124951384876595,0.127453157225723,0.14330343067805,0.217864098604172,0.0150972796266003,0.146026386263068,0.116749319651459,0.202438272709064,0.1980309189156,0.0876772143874025,0.116123836626453,0.184811628703374,0.179862341584,0.167962984976487,0.265562789211062,0.209536278098136,0.164955947286464,0.156539560282201,0.259166583420251,0.144980115660907,0.135317286178418,0.112572661280317,0.167353534132223,0.151481831406554,0.117274053942175,0.158637098708347,0.162659074344902,0.142574711027748,0.117581725277176,0.130793463230441,0.125224432304479,0.146164721477722,0.124359063769886,0.187368117716944,0.134714542872422,0.118898021919373,0.144342661268255,0.139938922613619,0.189714676516936,0.1868361763136,0.114287639852815,0.147389471444521,0.137887905272871,0.146634090817625,0.14141181121277,0.0626204491945222,0.124497979424578,0.149945935025365,0.172138702452007,0.131787303317707,0.208773216162944,0.129607039525005,0.152296577776967,0.119982913574535,0.207761933568108,0.102250401129555,0.0984179914118224,0.139303655521665
"43","mesenchymal stem cell",0.129164127142594,0.0612893894398679,0.0885364558300599,0.106608447435243,0.155445585827126,0.174674750487493,0.167512180123527,0.0771678586994169,0.114195191355667,0.157703586845099,0.0811489048815788,0.171338280590322,0.274049611064491,0.118389445324157,0.132416146295405,0.0912642414110064,0.115913234659584,0.189772888128746,0.0666502427979816,0.0681153084719192,0.157077263852369,0.139332504046174,0.0927798643441291,0.105858196597888,0.124542840314576,0.172869990671463,0.22086245701795,0.133602558154767,0.128864301205907,0.0843235816369311,0.135494555517474,0.0855958630624141,0.114443754093995,0.040731243285098,0.106781590440231,0.119132402386346,0.121731842314501,0.0440754041405948,0.0753934290679304,0.229378248712398,0.220948999939048,0.0619503850806664,0.0377482502106704,0.126010969259805,0.164484908258613,0.150134183127994,0.0622272965727797,0.131882129410992,0.157544782532676,0.0897390413361369,0.169977950282128,0.139597142054347,0.195697957271256,0.198039180580046,0.0567485895609585,0.0802805941669345,0.0834185540809499,0.0888145366197362,0.0967894815304751,0.042327111055828,0.123904592988796,0.0736709717858597,0.12616617555351,0.274815953336656,0.06830558143052,0.108273810903036,0.149354337707194,0.210020670033123,0.178861038668924,0.174952706205416,0.201763756765123,0.155275807832819,0.154367686316625,0.18799693551882,0.106793144222632,0.101729779014106,0.0871915312625063,0.0896688700819097,0.0928021931760918,0.0841556327433587,0.0895387017003386,0.150059340631647,0.0856496404465505,0.115922841865067,0.0390445087199786,0.109601344926528,0.110979517205656,0.0760480812658744,0.158013339469128,0.07368581456163,0.122829779828938,0.11503515059276,0.104325687416973,0.197600420154963,0.179970005813821,0.115705262506626,0.128887071426905,0.0966151900998436,0.0728794235579999,0.145669004483004,0.0485728892849387,0.0885631397465172,0.107586419336446,0.142632352421609,0.130974438781623,0.184419803827053,0.0891921591662234,0.0954409490874473,0.118085206097069,0.177922379808937,0.0525878541607128,0.0902015647092363,0.0897093935224197
"44","mesenchymal stem cell of adipose",0.119216945773087,0.107074937753262,0.111289018424318,0.118431493049967,0.124523859164519,0.231068409382196,0.189242644672227,0.106864042389131,0.11498990150669,0.220786955183871,0.116066162238483,0.167667245293486,0.260310807224367,0.104783190154705,0.132706900250649,0.157462455920764,0.121656337219691,0.136152615629102,0.110132265261633,0.0847260110224063,0.219305241631248,0.118088631706859,0.0421903153930404,0.0667892131794354,0.198340290820743,0.243336853001862,0.18226081000584,0.122186908453826,0.188706205697373,0.104482657802941,0.146605740842526,0.111683709030674,0.113296769786157,0.0899912706703558,0.156558826510918,0.119922493957075,0.130469410057561,0.0861841184774807,0.139551724864156,0.228920777894337,0.240783262801957,0.132661801531844,0.0208592938163732,0.181742185008808,0.181628950449268,0.153408145757519,0.106816993461336,0.134344092223911,0.195695496307574,0.151132581313494,0.25590738543079,0.136812957740239,0.194330278804085,0.155270189590868,0.0463143577987594,0.120622549293166,0.136609734427162,0.135334871251805,0.106430330417844,0.0676427953791255,0.144422545282853,0.108198300008859,0.191696658392203,0.22236214051347,0.103818017088169,0.121861411644335,0.153855063658939,0.216542644159466,0.202411161240818,0.227406214712926,0.223935912830316,0.15976445823208,0.182022700090543,0.239498051038879,0.141702416663294,0.135715217551864,0.132026676140465,0.145778937885373,0.127848352019128,0.083141894655328,0.160739853048259,0.132927632218922,0.119307084654877,0.128495367058078,0.0716067952539036,0.174927790663638,0.142790919469596,0.118064987169535,0.144091394774139,0.143082993132422,0.108407753571635,0.130363207385456,0.139551866065625,0.162883566535594,0.198249166827851,0.0424126090725353,0.133428322027276,0.133210575727305,0.143932324143717,0.1533943872126,0.0925627161409561,0.13301369847036,0.116191971442904,0.175796160471066,0.134868123060086,0.212455799482956,0.117338526561982,0.133075559148327,0.124082767945813,0.200709150438898,0.16256508039051,0.1124983959039,0.151005126722084
"45","mesothelial cell",0.207850617124933,0,0,0.171986523663794,0.23781501597281,0.16994402660069,0.0884625189374494,0.178577475120194,0.107159930315237,0.125658832825693,0.0928274089889297,0.0965611830831464,0.0941458927941212,0,0.118398405795695,0.103312609900395,0.10322480141868,0.0225108163463582,0,0.115857401725147,0.197050370271968,0.0995975141379477,0,0,0.166757423666944,0.113717290670749,0.213972305760408,0.0171942549244787,0.11078850001298,0.145757054300733,0,0.0249372495638664,0,0,0.16742372238136,0,0.102738299447747,0.0621388312776607,0.116922134795147,0.245448767049388,0.153560014829009,0.0519482859271753,0.0238209016584024,0.17311719030745,0.148554751943646,0.136059821277213,0,0.135065637532326,0.259500170782637,0,0.171503723030631,0.181929507684914,0.217023647077789,0.121413689939744,0,0.234436240433615,0.157882980212356,0.11386442395034,0.220836302972938,0,0.0648652935094595,0.0451652813131975,0.163609828623205,0.110515253271176,0.178293575678557,0.0814714789120104,0.125828572770963,0.16312481529605,0.198377848442526,0.202385392300184,0.17841191759383,0.080112728173412,0.152985634078137,0.0662664627732261,0.178796161207493,0.104402928976894,0.0754335765583853,0.0861445197993802,0.12617233038635,0.0727940947342008,0,0.134400489752461,0,0.0486937050319364,0,0.133893834649091,0.116028483032521,0.103044102952404,0.101089579828534,0.203266774005876,0,0.159068209432958,0.0538587984042851,0,0.0301301262259892,0,0,0,0.110798172853944,0.108545426721078,0.0209728262270768,0,0.131319820343058,0.072407513480802,0.107520076775927,0.117111460818291,0.10166510945892,0.178724125890667,0.144306730067122,0.201238797110552,0.236110788800402,0.0427589897621231,0.161025033975275
"46","microglial cell",0.0501564180102827,0.128149198492098,0.0846374951972766,0.029943976786333,0.0488353025778616,0.0182651055048002,0.0498955733954687,0.0342371397801661,0.0722500920619576,0.014109907960119,0.059504823085307,0.0953200550677581,0.100417646675301,0.14772449797168,0.0970136687709955,0.10440984292721,0.0548571875531969,0.0116198809202843,0.061120648754566,0.0819581792127203,0.0335690421598341,0.076693443513539,0.100984885069128,0.0126034746537565,0.0348838939796573,0.0148680280423765,0.00747492041104033,0.134775893078571,0.0433991516908701,0.0435671518825243,0.0522143615804854,0.0543591983430608,0.0559442235641165,0.0749523477272861,0.0885391604551069,0.0736996940225746,0.0888121399792494,0.0342318964505081,0.0381008491272927,0.00527895114817654,0.0487515385966126,0.0792905652989072,0.314506524271694,0.0818699158609782,0.0797839631596259,0.0748388924406902,0.0174889151699378,0.0809181124222642,0.0286165785844442,0.122318832067517,0.0184788971073461,0.057963491293017,0.00258793356205672,0.087068449981669,0.0602648906951477,0.088853824760182,0.0507509103490926,0.0592638439640345,0.240482188955922,0.31861791534262,0.0697006974857996,0.0790643682923334,0.050977837737426,0.0481591494643982,0.110505846423584,0.0708872829995497,0.11600563156254,0.0864361310505666,0.00245891862969652,0.0834150158855136,0.0355100798194909,0.0517878055516572,0.124329098452022,0.00659067514932086,0.0610612120488795,0.0613091260213326,0.116677566591004,0.0825755917589681,0.0629383706842855,0.0577564497808086,0.0687084760102902,0.0914356266850123,0.0465936417914153,0.117729419141948,0.119527522509643,0.0175724737742034,0.0745437507231567,0.0470723050821432,0.0670147700637224,0.10372877576772,0.0625955331227377,0.0666116243770696,0.058224818124217,0.103945245340077,0.0897978238347725,0.0550642801307233,0.111465442626288,0.0806380695616066,0.0065807643345258,0.0826493341144907,0.144967119623408,0.0598698643102279,0.0424651962936547,0.111956919803281,0.0706491827362186,0.0228151716944279,0.0883231462239116,0.0792728212792348,0.107754512847779,0.125898102335313,0.107947410603727,0.111749464379103,0.126523975788555
"47","monocyte",0.0496318273030446,0.159006028200797,0.217436447118225,0.079067449295249,0.0650008792073662,0.0819996214605131,0.0899710103076201,0.10996160641492,0.114775070110024,0.0535323111648858,0.165632594582296,0.192050418290586,0.130847228654419,0.149858079466617,0.117737784386394,0.114704345490308,0.124308554274765,0.0365706120825478,0.166223249213269,0.133876378964519,0.0410310092962775,0.148121102520734,0.0188312802225749,0.0258360821645533,0.156364088649514,0.107583475425548,0.134930529678167,0.0919210454764123,0.0556655716444263,0.130727349070969,0.113838080628277,0.149347199887446,0.12830677240655,0.0476053656365092,0.112100417486342,0.106244720164812,0.130801306135597,0.247545701742459,0.143400172543582,0.00940042816902325,0.114955160058715,0.114635585746501,0.335272125641986,0.123716720254519,0.146196648806184,0.111236912029671,0.180989528053088,0.179622896510967,0.201448162741589,0.144809922657271,0.164092449842782,0.12895853062372,0.0382025890555822,0.136691209754993,0.185362787176435,0.158513974280579,0.145728027817931,0.102175347782052,0.141586266362002,0.141093355657841,0.140111294681333,0.144143444547624,0.0668598119680309,0.0475433995235394,0.0989828206605473,0.143679856755896,0.10908065137898,0.0140389208825805,0.00258836071753448,0.129013403005865,0.0896122569545903,0.161565608065092,0.139921108450728,0.0762933013284935,0.128724291273812,0.113514542874762,0.13447348277971,0.175356470106825,0.0749735063838142,0.111542171250327,0.196577031768853,0.121236988100284,0.132722614783886,0.13270547080244,0.0164326798264344,0.329661541038292,0.177480771975078,0.132896653694391,0.131264979577823,0.188665348886991,0.181453413444052,0.125868042994403,0.120627940333298,0.0752601818274347,0.0195195223819692,0.0679756133223337,0.131912371689901,0.14518172156159,0.0129933492568637,0.190479516876893,0.178079724013712,0.121949818668435,0.0934302525874732,0.153562576166491,0.148440079008255,0.010221541262927,0.132145644408011,0.0962109673387726,0.149804242259986,0.0372509862153553,0.245886662090811,0.155008163919117,0.150468013472296
"48","myeloid cell",0.0792737392560382,0.109801732183061,0.172926538182489,0.0798986472701565,0.0256691159467773,0.173778477050199,0.141719688125623,0.117118532805377,0.0816261360942585,0.0487614002016778,0.105547381611453,0.102644436522177,0.0681130145679448,0.0966714791668569,0.107032676198679,0.0866656198371081,0.108936859489783,0.195025916979594,0.0927393391161707,0.0729884998556225,0.114318033568427,0.106140944738672,0.015616474186673,0.0761516647073494,0.137432460162631,0.15531930744454,0.190038148244699,0.0671273579947908,0.0501474283927972,0.0981400391111225,0.069396369805662,0.117520792285065,0.0974427087283574,0.0353951131927868,0.0826868743000077,0.11350378442399,0.102181864604877,0.111537405330019,0.132970548154674,0.0244610520355933,0.160934736288383,0.0746614844356344,0.122119318139397,0.102269505815188,0.154582678959245,0.126000744075338,0.103508231725974,0.10062521827232,0.154809681004712,0.10437778210519,0.110044276312999,0.140438167980526,0.0285544072781757,0.151193939989404,0.148379523030981,0.0712221253170801,0.0871344606192964,0.0761094725060965,0.0839849195509068,0.112012330157644,0.0960169162128188,0.0900839355879132,0.0592272440586814,0.0348356717724195,0.0718245456639621,0.0955408796444247,0.132977294403199,0.0186184710504032,0.00460805496799189,0.0573251635721953,0.0369131063758659,0.132711737098871,0.0898320699913419,0.189885532925844,0.0887094378166308,0.0731408293530174,0.103760449576532,0.0980309586218898,0.0654887450096706,0.120929231252337,0.107945708788818,0.122430191401538,0.101599380292111,0.11914633039943,0.00623829091953061,0.163281291016294,0.0748104288732248,0.0890855128216932,0.137871508488806,0.136142060867059,0.158602607342921,0.0964069014999124,0.103651922616385,0.0566380143833146,0.0295999588040362,0.128706968014194,0.0795558579803049,0.0951196293843395,0.0250399307586242,0.129375974305425,0.0834608460923235,0.0930048040709225,0.0511356672403913,0.0984716952007688,0.130199869700068,0.0229906070087698,0.0909666115499713,0.0737493015048311,0.107314268518535,0.106027223370464,0.211713296688379,0.0965660783717381,0.113854146438944
"49","natural killer cell",0.0365996133563673,0.108099614175572,0.137301729844246,0.105512403903873,0.0493146666415248,0.0139594366120196,0.0952058407588386,0.038022242071063,0.0842959125843788,0.0379952370140798,0.116005636285349,0.0770655102595495,0.0128620480999461,0.0466525484164357,0.133371953561226,0.0454312195278764,0.0823265487598505,0.0786085870212185,0.108811165672317,0.0503793067578772,0.0378029470367414,0.166079544026887,0.317277583601898,0.0169804411022109,0.0729103899901795,0.0490446055625259,0.111096013946437,0.0921705333778521,0.090340800638914,0.104795986573762,0.058683205946415,0.146369290629833,0.112693742635256,0.0749211527884906,0.0885432865034529,0.0549622275018535,0.121328670377867,0.175645741982849,0.226755172429026,0.0121677484529559,0.150895763045969,0.0802181656617277,0.235698933270579,0.0657508232175912,0.147229046429887,0.121728332349178,0.0670968787156078,0.146779379279426,0.168896546240751,0.0929193961280032,0.0269651089586326,0.106708907629353,0.0219900219169222,0.084604775377118,0.171116178275104,0.108983792161603,0.109293828383035,0.0652045105564082,0.0836848677137575,0.0301090342825,0.0995765795043176,0.122950788169991,0.0970911983450536,0.0740472504064045,0.0957737414155748,0.126234006932512,0.0588987017231449,0.00950728074255029,0.00287293751486577,0.0344112082505558,0.00544792112458561,0.0972360703448675,0.0958808404600096,0.117035208195892,0.0761369308571694,0.0871466363568852,0.079198055880152,0.0989648060337929,0.058843752476312,0.0736441498320929,0.141679226276917,0.091683132348469,0.0862318400999482,0.107718626520158,0.00551341403537188,0.284381274206192,0.0902838382630908,0.107709005597162,0.098818316760296,0.101530752076859,0.15996226477374,0.0974244047042709,0.0804729385639113,0.0265540656263,0.00318571628070015,0.0893227460420736,0.104971949279273,0.148294698763111,0.013483060033408,0.163935906257756,0.124622916967774,0.103852714864087,0.0771492519884855,0.055680515210637,0.110831157137461,0.0283909165292961,0.0966812008186017,0.0819109797122109,0.109449315376156,0.103051541376699,0.210238474043281,0.083890665931484,0.0745231963609148
"50","neuron",0.157757821096962,0.117965005736167,0.192610490400408,0.16418995253784,0.0677480175740374,0.0138769203150975,0.0927145478463009,0.0937426429959281,0.171525135584555,0.0574776158997576,0.144163776130256,0.0170817808924767,0.00572835769304936,0.0895066459256006,0.123230412799257,0.134300143320381,0.121156795727403,0.0198090587845507,0.142176011669614,0.1010477993986,0.106674990188408,0.0175682747138043,0.00767846823004554,0.0794286494682605,0.0606046907332197,0.0172488423396421,0.0315735034606936,0.0745482583042821,0.138110868102643,0.130917604658036,0.106511370178931,0.057531924691,0.156269658570862,0.162902121127817,0.0621954869797167,0.127374685020553,0.114877609239557,0.0158612827132051,0.0328282913201855,0.0094157781810029,0.0042952093474462,0.0513883665549682,0.0201611808615627,0.0337702193693301,0.0598037870337864,0.0788491910343754,0.05071106375134,0.10596928381394,0.00709342239525167,0.0352347397964368,0.00378199655109936,0.0274380775680195,0.147070130971276,0.00875211569996866,0.0625480144399777,0.118779412296717,0.0943535018879403,0.137307334904402,0.201697942447667,0.190142697720406,0.0972814277419529,0.0476652604806303,0.0775163374001088,0.00820462320427867,0.127306134562643,0.141462495813399,0.00424317532949845,0.0836239101381186,0.0757845501800927,0.0933273978845217,0.117288496105109,0.106089395085495,0.0989223440443995,0.0737850573519448,0.104949808023151,0.118500152352825,0.153512455037928,0.106492202808229,0.217555818565003,0.224948636438275,0.160860885798654,0.022228613440813,0.0965699885271621,0.134998273057446,0.0641976688342856,0.00136626361886828,0.0737899413482737,0.10202702005037,0.0348797130123878,0.0121646361700273,0.145986271470907,0.114413012680922,0.174275453720731,0.12593299661254,0.00261085410612202,0.00124483165325667,0.124498540194068,0.0600895816891387,0.136716373732553,0.0506308979980839,0.0290925965901595,0.146528928406885,0.0862387418747631,0.108299691757191,0.0894559066485222,0.090492174540295,0.142697817630011,0.175590293217871,0.124317101664321,0.0050527425370282,0.00183518806423669,0.148097121877398,0.107579648022563
